pv efficiency (%),constant v (t/f),average v (kph),actual travel time (hr),arrival target (days),arrival,SoC at arrival (%),SoC<10% (times in 5m units),total E input (kWh),average E input (W),-,-
22.50,false,67.85,41.0,6,Day6 10:35~10:40,32.16,0,505.60,349.42,-,-

time,speed (kph),SoC (%),solar input (W/m^2),final solar input (W),final solar input (Wh),regen input (W),total state output (Wh),output (W),air (W),roll (W),acc (W)
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,1.8145476446009736,1.7964021681549638,0.14964030060730849,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,8.163344410365598,8.081710966261943,0.6732065234896198,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,25.397071498915196,25.143100783926045,2.0944202953010396,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,61,71.65602315765358,70.93946292607704,5.909257261742217,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,61,126.98535749457598,125.71550391963024,10.472101476505198,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,61,200.45545718786636,198.45090261598767,16.530960187911774,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,61,269.3903655420647,266.6964618866441,22.215815275157453,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,62,315.7312901605694,312.57397725896374,26.03741230567168,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,63,359.37373743025967,355.7800000559571,29.636474004661224,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,63,397.59236028171205,393.6164366788949,32.78824917535194,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,64,434.0148476604175,429.6746991838134,35.791902442011654,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,65,467.73157583870625,463.0542600803192,38.57241986469059,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,66,498.74042942734854,493.753025133075,41.12962699358515,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,66,526.1306035027487,520.8692974677213,43.38841247906118,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,67,551.7171213609416,546.1999501473322,45.49845584727277,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,68,576.4077327220732,570.6436553948524,47.53461649439121,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,69,598.3829412930908,592.3991118801598,49.34684601961731,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,70,619.4598920163967,613.2652930962327,51.08499891491618,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,71,639.8039922241244,633.4059523018832,52.76271582674687,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,72,657.2666374118191,650.693971037701,54.20280778744049,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,73,674.9135364608379,668.1644010962295,55.65809461131592,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,75,690.7560166299372,683.8484564636378,56.96457642342103,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,76,706.4313161530627,699.367002991532,58.25727134919462,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,77,720.4782456845155,713.2734632276704,59.415679486864946,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,78,734.5395782306475,727.194182448341,60.57527539794681,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,78,400.4280476013965,396.42376712538254,33.022099801544364,0.0,55.45638767213334,665.7429492452982,349.3125,156.513336,109.91711324529814
Day3 8:0~8:5,45,77,417.27094204928125,413.0982326287884,34.41108277797807,0.0,53.55260150731111,642.8883734371082,414.17249999999996,169.556114,9.159759437108177
Day3 8:5~8:10,49,77,433.9870601316071,429.6471895302911,35.789610887873245,0.0,60.501718914711105,726.3111514371082,484.55249999999995,182.598892,9.159759437108177
Day3 8:10~8:15,53,76,461.06932796545846,456.45863468580393,38.023004269327465,0.0,71.41258744062222,857.2939668742163,580.29,208.684448,18.319518874216353
Day3 8:15~8:20,58,75,478.6059998132289,473.8199398150966,39.46920098659754,0.0,80.4294391369111,965.539485437108,684.6524999999999,221.727226,9.159759437108177
Day3 8:20~8:25,63,74,495.24323866206646,490.29080627544573,40.84122416274463,0.0,94.74581991282221,1137.4048008742163,821.2724999999999,247.812782,18.319518874216353
Day3 8:25~8:30,69,73,511.615971160338,506.4998114487347,42.1914342936796,0.0,107.48430735911111,1290.3278194371082,970.3124999999999,260.85556,9.159759437108177
Day3 8:30~8:35,75,71,528.091213999404,522.81030185941,43.55009814488885,0.0,126.2120478850222,1515.1506348742162,1159.8899999999999,286.941116,18.319518874216353
Day3 8:35~8:40,82,69,553.2045600733371,547.6725144726038,45.6211204555679,0.0,150.00653406833334,1800.7987283113246,1397.25,326.06945,27.479278311324535
Day3 8:40~8:45,90,67,569.820507040323,564.1223019699198,46.99138775409432,0.0,175.8585471720222,2111.147024874216,1690.6725,352.155006,18.319518874216353
Day3 8:45~8:50,99,64,585.3333187868681,579.4799855989994,48.27068280039665,0.0,206.6508581053333,2480.8026183113243,2012.0399999999997,391.28334,27.479278311324535
Day3 8:50~8:55,108,60,601.4670992563174,595.4524282637542,49.60118727437072,0.0,240.53528195902223,2887.5784148742164,2401.89,417.368896,18.319518874216353
Day3 8:55~8:60,118,56,616.7199933631098,610.5527934294787,50.859047692675574,0.0,247.6985004053111,2973.571433437108,2484.0,430.411674,9.159759437108177
Day3 9:0~9:5,120,52,632.2945317579893,625.9715864404094,52.1434331504861,0.0,246.93549244419998,2964.411674,2484.0,430.411674,0.0
Day3 9:5~9:10,120,48,656.4347628139432,649.8704151858037,54.13420558497745,0.0,246.93549244419998,2964.411674,2484.0,430.411674,0.0
Day3 9:10~9:15,120,44,670.9903195217038,664.2804163264867,55.33455867999634,0.0,246.93549244419998,2964.411674,2484.0,430.411674,0.0
Day3 9:15~9:20,120,41,684.8534270351062,678.0048927647551,56.477807567304104,0.0,246.93549244419998,2964.411674,2484.0,430.411674,0.0
Day3 9:20~9:25,120,37,700.272733110956,693.2700057798464,57.74939148146121,0.0,246.93549244419998,2964.411674,2484.0,430.411674,0.0
Day3 9:25~9:30,120,33,714.0443974082633,706.9039534341807,58.88509932106725,0.0,246.93549244419998,2964.411674,2484.0,430.411674,0.0
Day3 9:30~9:35,120,30,726.8607204000932,719.5921131960923,59.94202302923449,0.0,246.93549244419998,2964.411674,2484.0,430.411674,0.0
Day3 9:35~9:40,120,31,912.6052855933738,994.160851164811,82.81359890202876,0.0,0.0,0.0,0.0,0.0,302.2720614245698
Day3 9:40~9:45,0,33,917.6630792379882,908.4864484456083,75.67692115551917,0.0,0.0,0.0,0.0,0.0,0.0
Day3 9:45~9:50,0,34,922.725881269746,913.4986224570487,76.09443525067215,0.0,0.0,0.0,0.0,0.0,0.0
Day3 9:50~9:55,0,36,927.552813493478,918.2772853585432,76.49249787036665,0.0,0.0,0.0,0.0,0.0,0.0
Day3 9:55~9:60,0,37,931.7063894350101,922.38932554066,76.83503081753697,0.0,0.0,0.0,0.0,0.0,0.0
Day3 10:0~10:5,0,39,935.8640303203313,926.505390017128,77.17789898842676,0.0,0.0,0.0,0.0,0.0,0.0
Day3 10:5~10:10,0,40,815.685262708407,807.5284100813228,67.2671165597742,0.0,27.58648282957778,331.17026205975725,125.75249999999998,91.299446,64.11831605975725
Day3 10:10~10:15,27,40,826.8430136212261,818.5745834850138,68.18726280430165,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 10:15~10:20,27,41,837.8475537835876,829.4690782457517,69.09477421787112,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 10:20~10:25,27,42,848.4738984610779,839.9891594764671,69.9710969843897,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 10:25~10:30,27,43,858.3427552073806,849.7593276553068,70.78495199368706,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 10:30~10:35,27,44,874.4969567501516,865.7519871826503,72.11714053231476,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 10:35~10:40,27,45,883.556854117145,874.7212855759736,72.8642830884786,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 10:40~10:45,27,46,891.7288951904712,882.8116062385664,73.53820679967258,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 10:45~10:50,27,47,900.3910859416384,891.3871750822221,74.2525516843491,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 10:50~10:55,27,48,909.0841500058341,899.9933085057758,74.96944259853112,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 10:55~10:60,27,49,916.4735495074221,907.3088140123479,75.57882420722858,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:0~11:5,27,50,923.8234259238429,914.5851916646045,76.18494646566155,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:5~11:10,27,52,931.0117216770441,921.7016044602735,76.77774365154079,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:10~11:15,27,53,938.6094619400927,929.2233673206918,77.40430649781362,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:15~11:20,27,54,944.4235799794646,934.97934417967,77.88377937016651,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:20~11:25,27,55,950.6836774172882,941.1768406431153,78.4000308255715,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:25~11:30,27,56,956.9557706117944,947.3862129056764,78.91727153504284,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:30~11:35,27,57,957.4528708966992,947.8783421877322,78.95826590423809,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:35~11:40,27,58,963.2423545320248,953.6099309867045,79.43570725119248,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:40~11:45,27,59,967.2140204483329,957.5418802438497,79.76323862431268,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:45~11:50,27,60,968.3915200932174,958.7076048922852,79.86034348752736,0.0,22.245427101799997,267.051946,125.75249999999998,91.299446,0.0
Day3 11:50~11:55,27,62,973.0220419049958,963.2918214859459,80.24220872977929,0.0,25.704254470311106,308.57448343710814,145.0725,104.342224,9.159759437108177
Day3 11:55~11:60,29,63,974.1409976235398,964.3995876473042,80.33448565102044,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day3 12:0~12:5,31,64,978.5055278502264,968.720472571724,80.69441536522461,0.0,31.31703162771111,375.9547614371082,199.41,117.385002,9.159759437108177
Day3 12:5~12:10,34,64,979.8906752711995,970.0917685184875,80.80864431759001,0.0,35.46414528511111,425.7400394371081,236.15249999999997,130.42778,9.159759437108177
Day3 12:10~12:15,37,65,980.0939858847019,970.2930460258548,80.8254107339537,0.0,39.86990544251111,478.6303174371082,276.0,143.470558,9.159759437108177
Day3 12:15~12:20,40,66,981.4635784544147,971.6489426698705,80.93835692440021,0.0,45.78443684991111,549.6330954371082,333.96,156.513336,9.159759437108177
Day3 12:20~12:25,44,67,982.5962250292598,972.7702627789672,81.03176288948796,0.0,52.158784257311105,626.1558734371081,397.43999999999994,169.556114,9.159759437108177
Day3 12:25~12:30,48,67,979.7512226142112,969.9537103880691,80.79714407532616,0.0,58.9929476647111,708.1986514371081,466.43999999999994,182.598892,9.159759437108177
Day3 12:30~12:35,52,67,979.9447282495797,970.1452809670839,80.81310190455808,0.0,67.9106523221111,815.2539294371081,560.4525,195.64167,9.159759437108177
Day3 12:35~12:40,57,67,981.0476436199982,971.2371671837982,80.90405602641039,0.0,79.3962908480222,953.1367448742161,663.0899999999999,221.727226,18.319518874216353
Day3 12:40~12:45,62,67,977.8937041188946,968.1147670777056,80.64396009757287,0.0,90.92776129431113,1091.5697634371083,797.64,234.770004,9.159759437108177
Day3 12:45~12:50,68,67,974.4530470645088,964.7085165938637,80.36021943226885,0.0,106.10629707022221,1273.7850788742162,944.6099999999999,260.85556,18.319518874216353
Day3 12:50~12:55,74,66,974.6231969392609,964.8769649698681,80.37425118199002,0.0,123.8698601350222,1487.033134874216,1131.7724999999998,286.941116,18.319518874216353
Day3 12:55~12:60,81,64,970.0455077975452,960.3450527195697,79.99674289154015,0.0,145.58496694982222,1747.7186908742162,1366.3725,313.026672,18.319518874216353
Day3 13:0~13:5,89,63,965.2027063748225,955.5506793110742,79.59737158661248,0.0,169.13933776462218,2030.4842468742158,1623.0524999999998,339.112228,18.319518874216353
Day3 13:5~13:10,97,60,961.0269965941286,951.4167266281873,79.253013328128,0.0,199.41435569793333,2393.9298403113244,1938.2099999999998,378.240562,27.479278311324535
Day3 13:10~13:15,106,57,955.7030676126755,946.1460369365487,78.81396487681451,0.0,234.5734809201333,2816.008174311324,2321.16,417.368896,27.479278311324535
Day3 13:15~13:20,116,54,950.1278001783248,940.6265221765415,78.35418929730591,0.0,232.28445703679998,2788.528896,2321.16,417.368896,0.0
Day3 13:20~13:25,116,51,944.3033122664594,934.8602791437949,77.87386125267811,0.0,232.28445703679998,2788.528896,2321.16,417.368896,0.0
