air_temp,dhi,dni,ghi,zenith,azimuth,Period_Start,ACST_Start
36.6,308.4,312.8,588.4,26,83.2,10.26 04:35,10.26 14:05
36.6,373,303.6,641.8,28,84,10.26 04:40,10.26 14:10
36.6,299.4,419.6,667.2,29,84.2,10.26 04:45,10.26 14:15
36.6,297.8,374.2,622.2,30,85.2,10.26 04:50,10.26 14:20
36.8,333,251.8,548.4,31,85.2,10.26 04:55,10.26 14:25
36.8,314.4,348,608.4,32,86.2,10.26 05:00,10.26 14:30
36.8,231.8,513.8,659.8,33.8,86.2,10.26 05:05,10.26 14:35
37.2,240.2,507.4,657.4,35,87,10.26 05:10,10.26 14:40
37.2,256.8,483.6,648.6,36,87.2,10.26 05:15,10.26 14:45
37.2,301,405.4,624.2,37,88,10.26 05:20,10.26 14:50
37.2,330,340,596.8,38,88.2,10.26 05:25,10.26 14:55
37.2,317.8,310,556.8,39.8,89,10.26 05:30,10.26 15:00
37.2,272.2,327.2,520.2,41,89.2,10.26 05:35,10.26 15:05
37.2,277.6,342.6,532.6,42,89.2,10.26 05:40,10.26 15:10
37.2,224,423.6,533,43,90,10.26 05:45,10.26 15:15
37.2,196.6,445.2,515.4,44,90.2,10.26 05:50,10.26 15:20
37.2,183.2,437,489.6,45.8,90.2,10.26 05:55,10.26 15:25
37.2,245.2,303.2,452.8,47,91,10.26 06:00,10.26 15:30
37.2,279.8,219.8,427,48,91.2,10.26 06:05,10.26 15:35
37,254.6,296.4,449,49,91.2,10.26 06:10,10.26 15:40
36.8,233.6,310.4,432,50,92,10.26 06:15,10.26 15:45
36.8,231.2,283.8,408,51,92.2,10.26 06:20,10.26 15:50
36.4,228.4,254,382.4,53,92.2,10.26 06:25,10.26 15:55
36.4,200.4,321.6,390.2,54,93,10.26 06:30,10.26 16:00
36.4,155,394.8,380.8,55,93.2,10.26 06:35,10.26 16:05
36.2,137,437.2,380.2,56,93.2,10.26 06:40,10.26 16:10
36.2,138.8,386.2,346.6,57,94,10.26 06:45,10.26 16:15
36.2,175,252,306,59,94,10.26 06:50,10.26 16:20
36,189.2,154,266.6,60,94.2,10.26 06:55,10.26 16:25
36,173.8,80.8,213,61,95,10.26 07:00,10.26 16:30
36,123,111.4,175,62,95,10.26 07:05,10.26 16:35
35.8,146.6,135.6,207.2,63,95.2,10.26 07:10,10.26 16:40
35.6,167.2,122.8,219.8,65,96,10.26 07:15,10.26 16:45
35.6,193.2,144.2,252.4,66,96,10.26 07:20,10.26 16:50
35.4,165.6,247,262.2,67,96.2,10.26 07:25,10.26 16:55
35.4,160,207.2,237,68,96.2,10.26 07:30,10.26 17:00
35.2,138.8,224.6,218,69,97,10.26 07:35,10.26 17:05
35,128.2,229.6,204.2,71,97,10.26 07:40,10.26 17:10
34.8,110.8,259.8,192.2,72,97.2,10.26 07:45,10.26 17:15
34.6,103.8,233.6,172,73,98,10.26 07:50,10.26 17:20
34.6,100.4,188.8,152.2,74,98,10.26 07:55,10.26 17:25
34.6,99,130.6,132.2,75,98.2,10.26 08:00,10.26 17:30
34.4,69.4,222.4,121.4,76.8,99,10.26 08:05,10.26 17:35
34.4,71.6,192.8,112.6,78,99,10.26 08:10,10.26 17:40
34.4,58.4,248,106.4,79,99.2,10.26 08:15,10.26 17:45
34.2,49.2,234,89.6,80,100,10.26 08:20,10.26 17:50
34.2,39.4,212.2,71.8,81,100,10.26 08:25,10.26 17:55
34.2,39,131.4,56.4,82,100.2,10.26 08:30,10.26 18:00
33.8,36.4,104.4,48.2,84,101,10.26 08:35,10.26 18:05
33.8,27.4,48,32,85,101,10.26 08:40,10.26 18:10
33.8,21.8,23.4,23.8,86,101.2,10.26 08:45,10.26 18:15
33.8,12.6,11,13.6,87,102,10.26 08:50,10.26 18:20
33.6,7,8.6,7.6,88,102,10.26 08:55,10.26 18:25
33.2,2,1,2,89,102.2,10.26 09:00,10.26 18:30
33,0,0,0,91,103,10.26 09:05,10.26 18:35
33,0,0,0,92,103,10.26 09:10,10.26 18:40
32.6,0,0,0,93,103.2,10.26 09:15,10.26 18:45
32.4,0,0,0,94,104,10.26 09:20,10.26 18:50
32,0,0,0,95,104.2,10.26 09:25,10.26 18:55
31.8,0,0,0,96,105,10.26 09:30,10.26 19:00
31.6,0,0,0,98,105,10.26 09:35,10.26 19:05
31.4,0,0,0,99,105.2,10.26 09:40,10.26 19:10
31,0,0,0,100,106,10.26 09:45,10.26 19:15
30.8,0,0,0,101,106.2,10.26 09:50,10.26 19:20
30.6,0,0,0,102,107,10.26 09:55,10.26 19:25
30.4,0,0,0,103,107,10.26 10:00,10.26 19:30
30.4,0,0,0,104,108,10.26 10:05,10.26 19:35
30.4,0,0,0,106,108,10.26 10:10,10.26 19:40
30.4,0,0,0,107,108.2,10.26 10:15,10.26 19:45
30.4,0,0,0,108,109,10.26 10:20,10.26 19:50
30,0,0,0,109,109.2,10.26 10:25,10.26 19:55
30,0,0,0,110,110,10.26 10:30,10.26 20:00
30,0,0,0,111,110.2,10.26 10:35,10.26 20:05
30,0,0,0,112,111,10.26 10:40,10.26 20:10
30,0,0,0,113.8,112,10.26 10:45,10.26 20:15
30,0,0,0,115,112,10.26 10:50,10.26 20:20
30,0,0,0,116,113,10.26 10:55,10.26 20:25
30,0,0,0,117,113.2,10.26 11:00,10.26 20:30
30,0,0,0,118,114,10.26 11:05,10.26 20:35
30,0,0,0,119,114.2,10.26 11:10,10.26 20:40
30,0,0,0,120,115,10.26 11:15,10.26 20:45
30,0,0,0,121,116,10.26 11:20,10.26 20:50
30,0,0,0,122,116.2,10.26 11:25,10.26 20:55
30,0,0,0,123,117.2,10.26 11:30,10.26 21:00
30.2,0,0,0,124,118,10.26 11:35,10.26 21:05
30.2,0,0,0,125,119,10.26 11:40,10.26 21:10
30.2,0,0,0,126,119.2,10.26 11:45,10.26 21:15
30,0,0,0,127.8,120.2,10.26 11:50,10.26 21:20
30,0,0,0,128.8,121,10.26 11:55,10.26 21:25
30,0,0,0,129.8,122,10.26 12:00,10.26 21:30
30,0,0,0,130.8,123,10.26 12:05,10.26 21:35
29.8,0,0,0,131.8,124,10.26 12:10,10.26 21:40
29.8,0,0,0,132.8,125,10.26 12:15,10.26 21:45
29.6,0,0,0,133.8,126,10.26 12:20,10.26 21:50
29.6,0,0,0,134.8,127,10.26 12:25,10.26 21:55
29.6,0,0,0,135,128,10.26 12:30,10.26 22:00
29.6,0,0,0,136,129,10.26 12:35,10.26 22:05
29.6,0,0,0,137,130.2,10.26 12:40,10.26 22:10
29.2,0,0,0,138,131.2,10.26 12:45,10.26 22:15
29.2,0,0,0,139,133,10.26 12:50,10.26 22:20
29.2,0,0,0,140,134,10.26 12:55,10.26 22:25
29.2,0,0,0,141,135.2,10.26 13:00,10.26 22:30
29.2,0,0,0,141.8,137,10.26 13:05,10.26 22:35
29.2,0,0,0,142,138.2,10.26 13:10,10.26 22:40
29.2,0,0,0,143,140,10.26 13:15,10.26 22:45
29.2,0,0,0,144,142,10.26 13:20,10.26 22:50
29.2,0,0,0,144.8,143.2,10.26 13:25,10.26 22:55
29,0,0,0,145,145,10.26 13:30,10.26 23:00
29,0,0,0,146,147,10.26 13:35,10.26 23:05
29,0,0,0,146.8,149,10.26 13:40,10.26 23:10
28.8,0,0,0,147,151,10.26 13:45,10.26 23:15
29,0,0,0,148,153,10.26 13:50,10.26 23:20
29,0,0,0,148,155,10.26 13:55,10.26 23:25
29,0,0,0,149,157,10.26 14:00,10.26 23:30
29,0,0,0,149,159,10.26 14:05,10.26 23:35
29,0,0,0,149.8,161.2,10.26 14:10,10.26 23:40
29,0,0,0,150,164,10.26 14:15,10.26 23:45
28.8,0,0,0,150,166,10.26 14:20,10.26 23:50
28.8,0,0,0,150.8,169,10.26 14:25,10.26 23:55
28.8,0,0,0,151,171,10.26 14:30,10.27 0:00
28.8,0,0,0,151,174,10.26 14:35,10.27 0:05
28.8,0,0,0,151,176,10.26 14:40,10.27 0:10
28.8,0,0,0,151,179,10.26 14:45,10.27 0:15
28.8,0,0,0,151,-179,10.26 14:50,10.27 0:20
28.8,0,0,0,151,-176,10.26 14:55,10.27 0:25
28.8,0,0,0,151,-174,10.26 15:00,10.27 0:30
28.6,0,0,0,151,-171,10.26 15:05,10.27 0:35
28.6,0,0,0,150.8,-169,10.26 15:10,10.27 0:40
28.2,0,0,0,150,-166.2,10.26 15:15,10.27 0:45
28.2,0,0,0,150,-164,10.26 15:20,10.27 0:50
28.2,0,0,0,149.8,-162,10.26 15:25,10.27 0:55
27.8,0,0,0,149,-159.2,10.26 15:30,10.27 1:00
27.6,0,0,0,149,-157,10.26 15:35,10.27 1:05
27.6,0,0,0,148,-155,10.26 15:40,10.27 1:10
27.6,0,0,0,148,-153,10.26 15:45,10.27 1:15
27.6,0,0,0,147,-151,10.26 15:50,10.27 1:20
27.4,0,0,0,146.8,-149,10.26 15:55,10.27 1:25
27.4,0,0,0,146,-147,10.26 16:00,10.27 1:30
27.4,0,0,0,145,-145.2,10.26 16:05,10.27 1:35
27.4,0,0,0,145,-143.2,10.26 16:10,10.27 1:40
27.4,0,0,0,144,-142,10.26 16:15,10.27 1:45
27.4,0,0,0,143,-140,10.26 16:20,10.27 1:50
27.4,0,0,0,142.8,-139,10.26 16:25,10.27 1:55
27.2,0,0,0,141.8,-137,10.26 16:30,10.27 2:00
27.2,0,0,0,141,-136,10.26 16:35,10.27 2:05
27.4,0,0,0,140,-134.2,10.26 16:40,10.27 2:10
27.4,0,0,0,139,-133,10.26 16:45,10.27 2:15
27.4,0,0,0,138,-132,10.26 16:50,10.27 2:20
27.4,0,0,0,137,-130.2,10.26 16:55,10.27 2:25
27.4,0,0,0,136,-129.2,10.26 17:00,10.27 2:30
27.4,0,0,0,135.8,-128,10.26 17:05,10.27 2:35
27.4,0,0,0,134.8,-127,10.26 17:10,10.27 2:40
27.2,0,0,0,133.8,-126,10.26 17:15,10.27 2:45
27.2,0,0,0,132.8,-125,10.26 17:20,10.27 2:50
27.2,0,0,0,131.8,-124,10.26 17:25,10.27 2:55
27.2,0,0,0,130.8,-123,10.26 17:30,10.27 3:00
27.2,0,0,0,129.8,-122.2,10.26 17:35,10.27 3:05
26.8,0,0,0,128.8,-121.2,10.26 17:40,10.27 3:10
26.6,0,0,0,127.8,-120.2,10.26 17:45,10.27 3:15
26.6,0,0,0,126.8,-120,10.26 17:50,10.27 3:20
26.6,0,0,0,125.8,-119,10.26 17:55,10.27 3:25
26.6,0,0,0,124,-118,10.26 18:00,10.27 3:30
26.6,0,0,0,123,-117.2,10.26 18:05,10.27 3:35
26.6,0,0,0,122,-117,10.26 18:10,10.27 3:40
26.4,0,0,0,121,-116,10.26 18:15,10.27 3:45
26.2,0,0,0,120,-115.2,10.26 18:20,10.27 3:50
26.2,0,0,0,119,-115,10.26 18:25,10.27 3:55
26.2,0,0,0,118,-114,10.26 18:30,10.27 4:00
26.2,0,0,0,117,-113.2,10.26 18:35,10.27 4:05
26.2,0,0,0,116,-113,10.26 18:40,10.27 4:10
26,0,0,0,115,-112.2,10.26 18:45,10.27 4:15
26,0,0,0,113.8,-112,10.26 18:50,10.27 4:20
26,0,0,0,112,-111,10.26 18:55,10.27 4:25
26,0,0,0,111,-111,10.26 19:00,10.27 4:30
26,0,0,0,110,-110,10.26 19:05,10.27 4:35
26,0,0,0,109,-110,10.26 19:10,10.27 4:40
25.8,0,0,0,108,-109,10.26 19:15,10.27 4:45
25.8,0,0,0,107,-109,10.26 19:20,10.27 4:50
25.8,0,0,0,106,-108,10.26 19:25,10.27 4:55
25.8,0,0,0,104.8,-108,10.26 19:30,10.27 5:00
25.8,0,0,0,103,-107.2,10.26 19:35,10.27 5:05
25.8,0,0,0,102,-107,10.26 19:40,10.27 5:10
25.6,0,0,0,101,-106.2,10.26 19:45,10.27 5:15
25.6,0,0,0,100,-106,10.26 19:50,10.27 5:20
25.6,0,0,0,99,-106,10.26 19:55,10.27 5:25
25.6,0,0,0,98,-105,10.26 20:00,10.27 5:30
25.6,0,0,0,96.8,-105,10.26 20:05,10.27 5:35
25.6,0,0,0,95,-104.2,10.26 20:10,10.27 5:40
25.6,0,0,0,94,-104,10.26 20:15,10.27 5:45
25.6,0,0,0,93,-104,10.26 20:20,10.27 5:50
25.6,0,0,0,92,-103.2,10.26 20:25,10.27 5:55
25.6,0,0,0,91,-103,10.26 20:30,10.27 6:00
25.6,2,0.6,2,89.8,-103,10.26 20:35,10.27 6:05
25.6,9,7.8,9.8,88,-102,10.26 20:40,10.27 6:10
25.6,16.4,35.6,19.4,87,-102,10.26 20:45,10.27 6:15
25.6,24.2,80.4,31,86,-101.2,10.26 20:50,10.27 6:20
25.6,31.4,143.4,44.4,85,-101,10.26 20:55,10.27 6:25
25.6,40.6,138.6,56,84,-101,10.26 21:00,10.27 6:30
25.8,49.4,136.8,67.2,82,-100.2,10.26 21:05,10.27 6:35
25.8,59.6,124,78.2,81,-100,10.26 21:10,10.27 6:40
26.2,66.6,148.6,92,80,-100,10.26 21:15,10.27 6:45
26.8,69.6,191,106.2,79,-100,10.26 21:20,10.27 6:50
26.8,72.6,226.2,120.4,78,-99.2,10.26 21:25,10.27 6:55
27,79.2,241.6,135.4,76.8,-99,10.26 21:30,10.27 7:00
27.6,82.4,281.4,153.4,75,-99,10.26 21:35,10.27 7:05
27.8,87,309,171,74,-98.2,10.26 21:40,10.27 7:10
28.2,91.8,333.6,189,73,-98,10.26 21:45,10.27 7:15
28.2,93.8,370.8,209.6,72,-98,10.26 21:50,10.27 7:20
28.4,91.2,427.2,233,71,-97.2,10.26 21:55,10.27 7:25
28.6,95.4,457.4,256,69,-97,10.26 22:00,10.27 7:30
28.6,102.6,470.4,277,68,-97,10.26 22:05,10.27 7:35
28.8,106.4,490.8,297.4,67,-96.2,10.26 22:10,10.27 7:40
28.8,107.4,519.2,319.8,66,-96,10.26 22:15,10.27 7:45
29,116.2,516,336.8,65,-96,10.26 22:20,10.27 7:50
29.2,118.4,541,359.8,63.8,-96,10.26 22:25,10.27 7:55
29.2,118.2,590.8,393.4,62,-95.2,10.26 22:30,10.27 8:00
29.4,104.8,665.4,426.2,61,-95,10.26 22:35,10.27 8:05
29.6,122,622.8,434.2,60,-95,10.26 22:40,10.27 8:10
29.6,135.2,587.4,440.6,59,-94.2,10.26 22:45,10.27 8:15
29.6,134.2,587,449.2,57.8,-94,10.26 22:50,10.27 8:20
29.6,127.6,594.6,457.4,56,-94,10.26 22:55,10.27 8:25
29.6,123.6,602,467.4,55,-93.2,10.26 23:00,10.27 8:30
29.8,118.4,608.8,476.6,54,-93.2,10.26 23:05,10.27 8:35
29.8,104,615.6,476.6,53,-93,10.26 23:10,10.27 8:40
30,91.4,621.8,478,51.8,-92.2,10.26 23:15,10.27 8:45
30,92.4,627.8,492.8,50,-92.2,10.26 23:20,10.27 8:50
30,93,633.6,507.2,49,-92,10.26 23:25,10.27 8:55
30,93.4,638.2,521,48,-92,10.26 23:30,10.27 9:00
30,94,641.8,533.8,47,-91.2,10.26 23:35,10.27 9:05
30,95.8,645.8,547.6,46,-91,10.26 23:40,10.27 9:10
30,96.8,649,561,44,-90.2,10.26 23:45,10.27 9:15
30,98.4,652.4,574.4,43,-90.2,10.26 23:50,10.27 9:20
30,100.4,655.4,587.6,42,-90,10.26 23:55,10.27 9:25
30,107,658.8,606,41,-89.2,10.27 00:00,10.27 9:30
30.2,113.6,661.6,623.8,39.8,-89.2,10.27 00:05,10.27 9:35
30.8,119,664,640,38,-89,10.27 00:10,10.27 9:40
30.8,123.4,666.4,654.6,37,-88.2,10.27 00:15,10.27 9:45
31,119.8,668.8,661,36,-88,10.27 00:20,10.27 9:50
31.2,116.4,671.2,667.6,35,-87.2,10.27 00:25,10.27 9:55
31.6,115.2,673.6,676.6,34,-87.2,10.27 00:30,10.27 10:00
31.8,115.4,676.4,686.8,32,-87,10.27 00:35,10.27 10:05
31.8,129.4,679.4,710.6,31,-86.2,10.27 00:40,10.27 10:10
31.8,143.2,682,733.8,30,-86,10.27 00:45,10.27 10:15
32,143.4,684.4,743.6,29,-85.2,10.27 00:50,10.27 10:20
32.6,143.2,687,751.8,28,-84.2,10.27 00:55,10.27 10:25
32.6,131.2,689.4,748.6,26,-84.2,10.27 01:00,10.27 10:30
32.6,119.8,691.6,745.4,25,-83.2,10.27 01:05,10.27 10:35
32.6,118.2,693.6,751.6,24,-83,10.27 01:10,10.27 10:40
32.8,116.2,695.6,757.4,23,-82.2,10.27 01:15,10.27 10:45
33.2,113.6,697.2,761.6,22,-81.2,10.27 01:20,10.27 10:50
33.2,111,699.2,765.8,20.8,-80.2,10.27 01:25,10.27 10:55
33.2,111.4,700.6,772.6,19,-79.2,10.27 01:30,10.27 11:00
33.4,111.6,702,778.6,18,-78.2,10.27 01:35,10.27 11:05
33.4,112,703.2,784.6,17,-77.2,10.27 01:40,10.27 11:10
33.6,112,704.4,790.2,16,-76.2,10.27 01:45,10.27 11:15
33.6,112.2,705.6,795,15,-74.2,10.27 01:50,10.27 11:20
33.6,113.8,706.6,801,13.8,-72.4,10.27 01:55,10.27 11:25
34.2,128,707.6,819.4,12,-70.4,10.27 02:00,10.27 11:30
34.2,141.4,708.4,836.4,11,-68.4,10.27 02:05,10.27 11:35
34.2,155.2,709.2,853.4,10,-65.4,10.27 02:10,10.27 11:40
34.2,169.6,709.8,870.6,9,-62.2,10.27 02:15,10.27 11:45
34.4,185,710.6,888.6,8,-57.4,10.27 02:20,10.27 11:50
34.4,199.4,710.8,905,7,-52.4,10.27 02:25,10.27 11:55
34.4,207.6,690.6,894.2,6,-44.6,10.27 02:30,10.27 12:00
34.6,245.4,624.6,867,5,-35.4,10.27 02:35,10.27 12:05
34.8,309,553.4,860.4,5,-23.2,10.27 02:40,10.27 12:10
34.8,341.6,511.8,852,4.8,-8.2,10.27 02:45,10.27 12:15
34.8,273.2,607,878.2,4,7.2,10.27 02:50,10.27 12:20
34.8,229,650,876.8,4.8,22.4,10.27 02:55,10.27 12:25
35,278.6,531,807.2,5,34.4,10.27 03:00,10.27 12:30
35,326.8,407.4,732.4,6,44.4,10.27 03:05,10.27 12:35
35,358.8,458.4,814,7,51.6,10.27 03:10,10.27 12:40
35.2,265.4,663.6,922.6,8,57.4,10.27 03:15,10.27 12:45
35.2,318.8,559,871.2,9,61.4,10.27 03:20,10.27 12:50
35.4,282.6,588,862,10,65.4,10.27 03:25,10.27 12:55
35.6,234.6,607.2,830.4,11,68.4,10.27 03:30,10.27 13:00
35.8,198,621.8,805.6,12,70.4,10.27 03:35,10.27 13:05
36,275,566.8,826.4,13,72.4,10.27 03:40,10.27 13:10
36.2,302.4,575.2,859.2,14.8,74.2,10.27 03:45,10.27 13:15
36.2,298.8,587.4,864,16,76.2,10.27 03:50,10.27 13:20
36.2,275.6,629.4,878,17,77.2,10.27 03:55,10.27 13:25
36.2,248,672.8,887.6,18,78.2,10.27 04:00,10.27 13:30
36.2,215.2,726.4,901.2,19,79.2,10.27 04:05,10.27 13:35
36.2,237.2,676.2,871.2,20,80.2,10.27 04:10,10.27 13:40
36.2,249.8,636,841.2,22,81.2,10.27 04:15,10.27 13:45
36.2,203,619.2,774,23,82.2,10.27 04:20,10.27 13:50
36.4,195.4,594.2,738.4,24,83,10.27 04:25,10.27 13:55
36.4,223.8,550,721.8,25,83.2,10.27 04:30,10.27 14:00
36.4,262.8,516.2,725.4,26,84.2,10.27 04:35,10.27 14:05
36.4,225.4,527.8,693.6,27.8,84.2,10.27 04:40,10.27 14:10
36.4,190.4,532.2,657.4,29,85.2,10.27 04:45,10.27 14:15
36.4,212,462.6,613.2,30,86,10.27 04:50,10.27 14:20
36.4,198,444.8,579.2,31,86.2,10.27 04:55,10.27 14:25
36.4,198,488.4,610.6,32,87,10.27 05:00,10.27 14:30
36.4,154.4,581.4,639.2,33,87.2,10.27 05:05,10.27 14:35
36.4,127.6,632.4,647.6,35,87.2,10.27 05:10,10.27 14:40
36.4,125.2,631.8,637.2,36,88.2,10.27 05:15,10.27 14:45
36.4,128.8,619.2,622.8,37,88.2,10.27 05:20,10.27 14:50
36.4,129.4,611.6,609.6,38,89,10.27 05:25,10.27 14:55
36.4,109.2,648.8,610,39,89.2,10.27 05:30,10.27 15:00
36.4,108.2,644.8,597.4,41,90,10.27 05:35,10.27 15:05
36.4,138.2,572.8,564.8,42,90,10.27 05:40,10.27 15:10
36.4,180.8,455.8,514.2,43,90.2,10.27 05:45,10.27 15:15
36.4,176.2,447.6,496.6,44,91,10.27 05:50,10.27 15:20
36.4,156.2,467.6,484.4,45,91,10.27 05:55,10.27 15:25
36.2,137.4,541.2,508.8,47,91.2,10.27 06:00,10.27 15:30
36.2,104.6,614.8,517,48,92,10.27 06:05,10.27 15:35
36.2,124.2,555,488,49,92,10.27 06:10,10.27 15:40
36,142.4,485.4,453,50,92.2,10.27 06:15,10.27 15:45
36,141.2,465.4,431.6,51,93,10.27 06:20,10.27 15:50
35.8,131.4,461,411.4,53,93,10.27 06:25,10.27 15:55
35.8,135,460.8,406.8,54,93.2,10.27 06:30,10.27 16:00
35.6,126,480.6,401.4,55,94,10.27 06:35,10.27 16:05
35.4,117,493.8,391.6,56,94,10.27 06:40,10.27 16:10
35,113,493.6,379,57,94.2,10.27 06:45,10.27 16:15
35,141.6,378.2,338.8,59,94.2,10.27 06:50,10.27 16:20
35,123.8,360,305.2,60,95,10.27 06:55,10.27 16:25
34.8,123.4,368.8,302.2,61,95,10.27 07:00,10.27 16:30
34.4,124.6,364.8,294.8,62,95.2,10.27 07:05,10.27 16:35
34.4,121.2,342.8,275,63,96,10.27 07:10,10.27 16:40
34.4,115.6,325.8,255.4,65,96,10.27 07:15,10.27 16:45
34.4,93.8,336.2,232,66,96.2,10.27 07:20,10.27 16:50
34.2,77.2,329.2,206.4,67,97,10.27 07:25,10.27 16:55
